WEB_ADDRESS,RECALL_NUMBER,PRODUCT_DESCRIPTION,TRADE_NAME,RECALL_CLASS,CENTER,CENTER_CLASSIFICATION_DT,POSTED_INTERNET_DT,TERMINATION_DT,FIRM_NAME,MANUFACTURER_RECALL_REASON
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214738,Z-2201-2025,"Achieva XR; 
Model Numbers (REF): (1) 781153, (2) 781253;
",Achieva,2,CDRH,2025/07/30 ,2025/07/30 21:06:46,,Philips North America,The potential for component failures in the Gradient Coil of the affected MR systems may act as a heat source with a potential to produce smoke and/or fire.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214865,Z-2167-2025,"Breathing circuit set, coaxial, 1.80 m, with flow sensor and expiratory valve set, REF: 260128, used with HAMILTON-C1, HAMILTON-T1 and HAMILTON-MR1 ventilators.","Breathing circuit set, coaxial, 1.80 m, with flow sensor and expiratory valve set",1,CDRH,2025/07/30 ,2025/07/30 21:06:58,,Hamilton Medical AG,"Ventilator coaxial breathing circuit may have a crack in blue tubing, which is used to deliver fresh gas to the patient. The crack will compromise inspiratory and expiratory flows, leading to partial or complete rebreathing of exhaled gases, which could lead to acute hypercapnia, respiratory acidosis, and if unrecognized organ dysfunction."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214744,Z-2207-2025,"Ingenia 3.0T CX
Model Numbers (REF): (1) 781271, (2) 782105;",Ingenia,2,CDRH,2025/07/30 ,2025/07/30 21:06:46,,Philips North America,The potential for component failures in the Gradient Coil of the affected MR systems may act as a heat source with a potential to produce smoke and/or fire.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214746,Z-2209-2025,"Ingenia Ambition X
Model Numbers (REF): (1) 781356, (2) 782109, (3) 782138;",Ingenia,2,CDRH,2025/07/30 ,2025/07/30 21:06:46,,Philips North America,The potential for component failures in the Gradient Coil of the affected MR systems may act as a heat source with a potential to produce smoke and/or fire.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214747,Z-2210-2025,"Ingenia Elition S
Model Numbers (REF): (1) 781357, (2) 782106, (3) 782137, (4) 782150 (China ONLY);",Ingenia,2,CDRH,2025/07/30 ,2025/07/30 21:06:46,,Philips North America,The potential for component failures in the Gradient Coil of the affected MR systems may act as a heat source with a potential to produce smoke and/or fire.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214751,Z-2213-2025,"MR 5300
Model Numbers (REF): (1) 782110, (2) 782135 (China ONLY), (3) 782152;",Philips,2,CDRH,2025/07/30 ,2025/07/30 21:06:46,,Philips North America,The potential for component failures in the Gradient Coil of the affected MR systems may act as a heat source with a potential to produce smoke and/or fire.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214390,Z-2219-2025,ASPRIRE Cristalle Mammography System (cleared under K212873) installed with the ASPIRE Cristalle Digital Breast Tomosynthesis (DBT) Option (approved under P160031).,ASPIRE Cristalle Mammography System,2,CDRH,2025/07/30 ,2025/07/30 21:06:43,,FUJIFILM Healthcare Americas Corporation,Devices had an unapproved slabbing software function enabled for use. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214722,Z-2199-2025,"SwabFlush Prefilled Syringe with ICU Medical SwabCaps, 10mL
Model no. EMZE010301
",Excelsior Medical SwabFlush,2,CDRH,2025/07/30 ,2025/07/30 21:07:00,,"MEDLINE INDUSTRIES, LP - Northfield","SwabFlush syringes are affected by the ICU Medical recall of their SwabCap Disinfecting Cap due to a manufacturing issue which affects the seal between the foil lid and plastic container of the Swab Cap. The issue may result in a reduced level of disinfection of the luer access valve, potentially resulting in patient infection/sepsis."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214739,Z-2202-2025,"Evolution Upgrade 1.5T 
Model Numbers (REF): (1) 782116, (2) 782148;
",Evolution,2,CDRH,2025/07/30 ,2025/07/30 21:06:46,,Philips North America,The potential for component failures in the Gradient Coil of the affected MR systems may act as a heat source with a potential to produce smoke and/or fire.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214748,Z-2211-2025,"Ingenia Elition X
Model Numbers (REF): (1) 781358, (2) 782107, (3) 782119, (4) 782136, (5) 782151 (China ONLY);",Ingenia,2,CDRH,2025/07/30 ,2025/07/30 21:06:46,,Philips North America,The potential for component failures in the Gradient Coil of the affected MR systems may act as a heat source with a potential to produce smoke and/or fire.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214754,Z-2216-2025,"SmartPath to dStream for XR and 3.0T
Model Numbers (REF): (1) 781270, (2) 782113, (3) 782129;",Philips,2,CDRH,2025/07/30 ,2025/07/30 21:06:46,,Philips North America,The potential for component failures in the Gradient Coil of the affected MR systems may act as a heat source with a potential to produce smoke and/or fire.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214755,Z-2217-2025,"SmartPath to Ingenia Elition X
Model Numbers (REF): (1) 782118, (2) 782144;",Philips,2,CDRH,2025/07/30 ,2025/07/30 21:06:46,,Philips North America,The potential for component failures in the Gradient Coil of the affected MR systems may act as a heat source with a potential to produce smoke and/or fire.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214737,Z-2200-2025,"Achieva 3.0T; 
Model Numbers (REF): (1) 781177, (2) 781277, (3) 781278, (4) 781344, (5) 781345;
",Achieva,2,CDRH,2025/07/30 ,2025/07/30 21:06:46,,Philips North America,The potential for component failures in the Gradient Coil of the affected MR systems may act as a heat source with a potential to produce smoke and/or fire.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214741,Z-2204-2025,"Ingenia 1.5T
Model Numbers (REF): (1) 781315, (2) 718641, (3) 781396, (4) 782101, (5) 782115, (6) 782140;
",Ingenia,2,CDRH,2025/07/30 ,2025/07/30 21:06:46,,Philips North America,The potential for component failures in the Gradient Coil of the affected MR systems may act as a heat source with a potential to produce smoke and/or fire.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214803,Z-2221-2025,"Volcano Visions Digital IVUS Catheter: PV.014P (Platinum), REF:85910P;  PV.014P RX, REF: 014R; and PV.018, REF: 86700, 86700J used with Instructions for use.","Visions PV .014P RX Digital IVUS Catheter, Visions PV .018 Digital IVUS Catheter",2,CDRH,2025/07/30 ,2025/07/30 21:06:57,,Volcano Corp,"Reports of IVUS catheter and guide wire entanglement during radial-to-peripheral procedures, due to catheter use without appropriate sheath and/or guide catheter, which may require further intervention, such as surgical removal; Firm is restating instructions for use and adding: ""Use a guide sheath of appropriate length to provide adequate support to the rapid exchange IVUS catheter and guidewire"""
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214447,Z-2192-2025,"Phasor Drill, REF: 2.70S, 3.20L, 4.50, 5.30, 6.35",Phasor Drill,2,CDRH,2025/07/29 ,2025/07/29 21:06:35,,"Phasor Health, LLC","Drill for use in neurosurgical procedures may have a reverse battery orientation, which may increase surgical time."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214760,Z-2198-2025,"Precision Sampling Set, REF: C20206 for use with the CoSense End-Tidal Carbon Monoxide Monitor",Precision Sampling Set,2,CDRH,2025/07/29 ,2025/07/29 21:06:32,,Capnia Inc,"Sampling set nasal cannula used with End-Tidal Carbon Monoxide (ETCO) monitor may have residual carbon monoxide and volatile organic compounds present due to insufficient aeration of the cannula's carbon filter prior to sealing, which may lead to higher than expected ETOCc scores during clinical evaluations."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214652,Z-2196-2025,"IontoPatch STAT, On-the-Go Patch Therapy, Model/Catalog Number D-0062-080; IontoPatch is an Iontophoresis transdermal patch.  ",IontoPatch,2,CDRH,2025/07/29 ,2025/07/29 21:06:41,,"LTS Therapy Systems, LLC",The nonwoven pads in the device do not absorb the saline solution or any other liquid intended to be used with the device.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214613,Z-2190-2025,BostonSight SCLERAL Lens,BostonSight SCLERAL,2,CDRH,2025/07/29 ,2025/07/29 21:06:39,,Boston Foundation For Sight,"Select orders of lenses were manufactured with errors impacting sagittal height, haptics, or both. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214528,Z-2193-2025,Sprinter Cart/Sprinter Cart XL Infusion Pole. Component used to hold 2 x 2 kg infusion bags.,Infusion Pole,2,CDRH,2025/07/29 ,2025/07/29 21:06:34,,Maquet Cardiopulmonary Gmbh,Device does not comply with the labeling requirements of international standard IEC 60601-1.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214717,Z-2195-2025,"LYFO-DISK, M. Canis Derived from ATCC 36299, packaged as:  1) REF 0894L",Microbiologics LYFO-DISC,2,CDRH,2025/07/29 ,2025/07/29 21:06:37,,Microbiologics Inc,"KWIK-STIK REF numbers:  0894P, 0894K and LYFO DISK"" 0894L may result in failure to recover the target microorganism. All lots of REF 894-76 are impacted."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214942,Z-2191-2025,"BostonSight PROSE Lens.

",BostonSight SCLERAL,2,CDRH,2025/07/29 ,2025/07/29 21:06:39,,Boston Foundation For Sight,"Select orders of lenses were manufactured with errors impacting sagittal height, haptics, or both. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214676,Z-2189-2025,"Philips Allura R8.2.x Systems. Software Verion: R8.2.x. 

1. Allura Xper FD10, Model Number: 722026.

2. Allura Xper FD10/10, Model Number: 722027.

3. Allura Xper FD20, Model Number: 722028.

4. Allura Xper FD20/10, Model Number: 722029.

5. Allura Xper FD10 OR Table, Model Number: 722033. 

6. Allura Xper FD20 OR Table, Model Number: 722035. 

7. Allura Xper FD20/20, Model Number: 722038

8. Allura Xper FD20/20 OR Table, Model Number: 722039. 

9. Allura Xper FD20/15, Model Number: 722058. 

10. Allura Xper FD20/15 OR Table, Model Number: 722059.",Allura Xper FD series / Allura Xper OR Table series,2,CDRH,2025/07/29 ,2025/07/29 21:06:23,,PHILIPS MEDICAL SYSTEMS NEDERLAND B.V.,Potential for temporary loss of imaging (X-ray) functionality due to software issue.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214716,Z-2194-2025,"LYFO-DISK, M. Canis Derived from ATCC 36299, packaged as:  1) REF 0894K (6-pack), 2) REF 0894P (2-pack)",Microbiologics LYFO-DISC,2,CDRH,2025/07/29 ,2025/07/29 21:06:37,,Microbiologics Inc,"KWIK-STIK REF numbers:  0894P, 0894K and LYFO DISK"" 0894L may result in failure to recover the target microorganism. All lots of REF 894-76 are impacted."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214653,Z-2197-2025,"IontoPatch 80, On-the-Go Patch Therapy, Model/Catalog Number: D-0077-080; 
The IontoPatch is an Iontophoresis transdermal patch.  ",IontoPatch,2,CDRH,2025/07/29 ,2025/07/29 21:06:41,,"LTS Therapy Systems, LLC",The nonwoven pads in the device do not absorb the saline solution or any other liquid intended to be used with the device.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214022,Z-2188-2025,"LIFEPEARL Drug Elutable Microspheres: 200 +/- 50 micrometers, REF: 8LP2S200; 400 +/- 50 micrometers, REF: 8LP2S400",,2,CDRH,2025/07/28 17:15:09,2025/07/28 21:06:25,,MICROVENTION INC.,"Drug Elutable Microspheres have a smaller actual average diameter that is not within specification, which may lead to inability to reach the desired treatment location (non-targeted embolization), additional procedure/treatment required, blockage other than target vessel, increased procedure time, incomplete embolization, and/or inability to treat the patient."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214430,Z-2164-2025,"Automated Impella Controller (AIC), used in left heart support blood pump, including the following: 

1. Impella Controller, Packaged, AU; Product Code: 0042-0000-AU. 

2. Impella Controller, Packaged, CA; Product Code: 0042-0000-CA.

3. Impella Controller, Packaged, EU; Product Code: 0042-0000-EU.

4. Impella Controller, Packaged, EU, Loaner; Product Code: 0042-0000-EU-L.

5. Impella Controller, Packaged, IN; Product Code: 0042-0000-IN.

6. Impella Controller, Packaged, JP; Product Code: 0042-0000-JP.

7. Impella Controller, Japan, Loaner; Product Code: 0042-0000-JP-L. 

8. Impella Controller, Packaged, UK; Product Code: 0042-0000-UK. 

9. Impella Controller, UK, Loaner; Product Code: 0042-0000-UK-L. 

10. Impella Controller, Packaged, US; Product Code: 0042-0000-US. 

11. Impella Controller, Packaged, US, Loaner; Product Code: 0042-0000-US-L. 

12. Impella Optical Controller, Packaged, AU; Product Code: 0042-0010-AU. 

13. Impella Optical Controller, Packaged, EU; Product Code: 0042-0010-EU.

14. Impella Optical Controller, EU, Loaner; Product Code: 0042-0010-EU-L.

15. Impella Optical Controller, Packaged, IN; Product Code: 0042-0010-IN.

16. Impella Optical Controller, Packaged, UK; Product Code: 0042-0010-UK.

17. Impella Optical Controller, UK, Loaner; Product Code: 0042-0010-UK-L.

18. Impella Optical Controller, Packaged, US; Product Code: 0042-0010-US. 

19. Impella Optical Controller, US, Loaner; Product Code: 0042-0010-US-L. 

20. Optical, AIC, Impella Connect, Packaged, AU; Product Code: 0042-0040-AU. 

21. Optical AIC w/Impella Connect, Packaged, CA; Product Code: 0042-0040-CA. 

22. AIC w/Remote Link, Packaged, Cln Trl, US; Product Code: 0042-0040-CT-L. 

23. Optical AIC w/Impella Connect, Packaged, EU; Product Code: 0042-0040-EU. 

24. Optical AIC w/Impella Connect, EU, Loaner; Product Code: 0042-0040-EU-L. 

25. Optical AIC w/Impella Connect, Pkgd, JP; Product Code: 0042-0040-JP. 

26. Optical AIC w/Impella Connect, Pkgd, JP; Product Code: 0042-0040-JP-L. 

27. Optical, AIC, Impella Connect, Pkgd, UK; Product Code: 0042-0040-UK. 

28. Optical, AIC, Impella Connect, Pkgd, US; Product Code: 0042-0040-US. 

29. Optical AIC Impella Connect, US, Loaner; Product Code: 0042-0040-US-L. 

30. Dbl optical, AIC Impella Connect, Phg US; Product Code: 1000201. 

31. AIC w/Impella Connect for ECP; Product Code: 1000432. 
",Automated Impella Controller,1,CDRH,2025/07/25 20:49:10,2025/07/26 21:06:11,,"Abiomed, Inc.",A potential issue with the Automated Impella Controller (AIC) not detecting an Impella pump when it is connected
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214409,Z-2178-2025,Dual Flat Panel Monitor (DFPM) accessories for HarmonyAIR E-Series Surgical Lighting Systems ,Dual Flat Panel Monitor (DFPM) Accessory to the HarmonyAIR A-Series and E-Series Surgical Lighting Systems,2,CDRH,2025/07/25 ,2025/07/25 21:08:03,,Steris Corporation,"The DFPM yoke assembly (""yoke assembly"") may detach from the spring arm. Should the yoke assembly detach from the spring arm, the yoke assembly would not be expected to fully detach but rather hang from the wiring within the yoke assembly. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=213872,Z-2174-2025,"HeartSine SAM 350P, HeartSine SAM 360P, and HeartSine SAM 450P



The HeartSine samaritan¿ PAD (Public Access Defibrillator)",HeartSine,2,CDRH,2025/07/25 ,2025/07/25 21:06:27,,HeartSine Technologies Ltd,"Due to a component manufacturing issue, Automated External Defibrillator may not function properly (deliver shocks)"
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=213727,Z-2172-2025,"The Drill Stop Kit is the version of the Mini Sterilizable Tray that is used to store, sterilize, verify Drill Stop length, and facilitate the mounting/removal of the Drill Stops. The Drill Stop Kit includes the Release Bracket, which is used for mounting and removing Drill Stops, as well as verifying the length of the Drill Stops via a ruler and depth markings. The Drill Stop Kit also allows for optional storage of some DLC drills.

Drill Stops: The Drill Stop is a reusable (up to 30 osteotomies) hollow cylinder with retention prongs that clips onto the hub of the DLC drill, creating a stop function at the desired predetermined drill depth (6mm, 8mm, 10mm, 11.5mm, 13mm and 16mm). The Drill Stops come in two formats (Short ",Mini Sterilizable Tray,2,CDRH,2025/07/25 ,2025/07/25 21:08:05,,Implant Direct Sybron Manufacturing LLC,The Drill stop kit contains incorrect components.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214817,Z-2175-2025,"Inseego USB8 4G Dongle Kit, Part Number: 01-2298, which contains USB Flash Drive, Part Number: 43-2011. The kit is an accessory to the Tempus Pro Monitor, REF: 00-1007-R, 00-1024-R, 00-1026-R",Inseego USB8 4G Dongle Kit,2,CDRH,2025/07/25 ,2025/07/25 21:06:25,,Remote Diagnostic Technologies Ltd.,"Kit USB flash drive contains outdated software, which could result in reverting patient monitor to outdated software and reintroducing the video laryngoscope issue (related to an August 2023 recall), which could lead to delay in diagnosis, delayed treatment, hypoxia due to unexpected loss of video laryngoscopy and all other monitor measurements during system restart."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214408,Z-2177-2025,Dual Flat Panel Monitor (DFPM) accessories for HarmonyAIR A-Series Surgical Lighting Systems ,Dual Flat Panel Monitor (DFPM) Accessory to the HarmonyAIR A-Series and E-Series Surgical Lighting Systems,2,CDRH,2025/07/25 ,2025/07/25 21:08:03,,Steris Corporation,"The DFPM yoke assembly (""yoke assembly"") may detach from the spring arm. Should the yoke assembly detach from the spring arm, the yoke assembly would not be expected to fully detach but rather hang from the wiring within the yoke assembly. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215063,Z-2149-2025,Bodor's I series laser cutting machine. ,,2,CDRH,2025/07/23 15:56:44,2025/07/23 21:06:34,,Jinan Bodor Cnc Machine Co Ltd,"The Bodor i Series products fail to meet certain applicable Federal standards, 21 CFR 1040.10(f)(1) and 21 CFR 1040.10(f)(2)."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214627,Z-2169-2025,"Medtronic CareLink SmartSync Device Manager, Model Number 24967A with the following software components:  
1.	Cobalt Crome application, Software Model Number D00U005;  
2.	Claria Amplia Compia application, Software Model Number D00U009;  
3.	Evera MRI application, Software Model Number D00U010;  
3.	Visia AF application, Software Model Number D00U011;  
5.	Viva Brava Evera application, Software Model Number D00U012;  ",Medtronic CareLink SmartSync,2,CDRH,2025/07/23 ,2025/07/23 21:06:32,,"Medtronic, Inc.","In prior SmartSync application versions, the Abort button stopped the test that was selected. During an induction test, there was a limited window of time for the user to abort a therapy, thereby limiting the user's ability to cancel a high voltage therapy delivery."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214314,Z-2170-2025,"Stryker, StrykeFlow , REF: 0250070500, 2, Disposable Suction/Irrigator without Disposable Tip",Strykeflow,2,CDRH,2025/07/23 ,2025/07/23 21:06:20,,Stryker Corporation,Due to complaints their is the potential that irrigation solution  may leaked into the handpiece and battery pack causing it to malfunction.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214726,Z-2166-2025,Biofinity Toric Multifocal Contact Lens,Biofinity toric multifocal,2,CDRH,2025/07/23 ,2025/07/23 21:06:23,,"CooperVision, Inc.",Lens blisters may have an incomplete or leaking seal which may render them unsterile. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214626,Z-2168-2025,"Medtronic CareLink SmartSync Patient Connector, Model Number 24967 with the following software components:  
1.	Cobalt Crome application, Software Model Number D00U005;  
2.	Claria Amplia Compia application, Software Model Number D00U009;  
3.	Evera MRI application, Software Model Number D00U010;  
3.	Visia AF application, Software Model Number D00U011;  
5.	Viva Brava Evera application, Software Model Number D00U012;  
",Medtronic CareLink SmartSync,2,CDRH,2025/07/23 ,2025/07/23 21:06:32,,"Medtronic, Inc.","In prior SmartSync application versions, the Abort button stopped the test that was selected. During an induction test, there was a limited window of time for the user to abort a therapy, thereby limiting the user's ability to cancel a high voltage therapy delivery."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214315,Z-2171-2025,"Stryker, StrykeFlow REF: 0250070520 / 2, Disposable Suction/Irrigator with Disposable Tip",Strykeflow,2,CDRH,2025/07/23 ,2025/07/23 21:06:20,,Stryker Corporation,Due to complaints their is the potential that irrigation solution  may leaked into the handpiece and battery pack causing it to malfunction.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214649,Z-2162-2025,BD COR System Software. Model Number: 444829.,BD COR System Software,2,CDRH,2025/07/23 ,2025/07/23 21:06:30,,Becton Dickinson & Co.,"Potential for functionality issue that supports the Over
labeling feature and could lead to possible false negative results."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214527,Z-2163-2025,"ACUVUE¿ OASYS MAX 1-Day MULTIFOCAL


",ACUVUE¿ OASYS MAX 1-Day MULTIFOCAL,2,CDRH,2025/07/23 ,2025/07/23 21:06:27,,"Johnson & Johnson Vision Care, Inc.",Due to defects (bubbles/voids) identified during standard finished goods testing 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214725,Z-2165-2025,Biofinity XR Toric Contact Lens,Biofinity XR toric,2,CDRH,2025/07/23 ,2025/07/23 21:06:23,,"CooperVision, Inc.",Lens blisters may have an incomplete or leaking seal which may render them unsterile. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214650,Z-2157-2025,"Bridge to Life EasiSlush, (Sodium Chloride Solution for Sterile Slush Preparation) (0.9% Sodium Chloride Irrigation, USP),  Part Number REF BTLE-1250",Bridge to Life EasiSlush,2,CDRH,2025/07/22 ,2025/07/22 21:06:33,,Bridge to Life Ltd,"The firm issued a field safety notice after becoming aware of three lots of products not having quarterly dose audits being completed on time in the first quarter of 2024.  Routine lot by lot testing was completed properly however the quarterly dose audit (sampling/testing to monitor the gamma sterilization process and confirm the validated parameters remain effective to assure sterility and bioburden reduction per requirements) was not completed on time.
"
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214675,Z-2153-2025,"Medline Convenience Kits, containing BD ChloraPrep Clear - 1mL Applicator, labeled as:  
LABOR TRIAGE KIT, REF DYKM1564
",Medline,2,CDRH,2025/07/21 15:47:44,2025/07/21 21:06:40,,"MEDLINE INDUSTRIES, LP - Northfield","Affected convenience kits contain BD ChloraPrep Clear - 1 mL Applicators, which were recalled by BD due to potential to exhibit an open seal on its packaging. This may constitute a breach to sterility, which may in turn lead to the infection related harms for the patient."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214765,Z-2155-2025,"Medline Convenience Kits, containing BD ChloraPrep Clear - 1mL Applicator, labeled as:  
1) BLOOD CULTURE KIT, REF DYNDH1462B; 
2) BLOOD CULTURE KIT, REF DYNDH1622C; 
3) BLOOD CULTR KT DIVRSN DEVICE, REF DYNDH1866.",Medline,2,CDRH,2025/07/21 15:47:44,2025/07/21 21:06:40,,"MEDLINE INDUSTRIES, LP - Northfield","Affected convenience kits contain BD ChloraPrep Clear - 1 mL Applicators, which were recalled by BD due to potential to exhibit an open seal on its packaging. This may constitute a breach to sterility, which may in turn lead to the infection related harms for the patient."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214766,Z-2156-2025,"Medline Convenience Kits, containing BD ChloraPrep Clear - 1mL Applicator, labeled as:  
C-SECTION PREP, REF DYNJ32702B",Medline,2,CDRH,2025/07/21 15:47:44,2025/07/21 21:06:40,,"MEDLINE INDUSTRIES, LP - Northfield","Affected convenience kits contain BD ChloraPrep Clear - 1 mL Applicators, which were recalled by BD due to potential to exhibit an open seal on its packaging. This may constitute a breach to sterility, which may in turn lead to the infection related harms for the patient."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214764,Z-2154-2025,"Medline Convenience Kits, containing BD ChloraPrep Clear - 1mL Applicator, labeled as:  
IV START KIT LAB DRAW-SH, REF CDS860014P
",Medline,2,CDRH,2025/07/21 15:47:44,2025/07/21 21:06:40,,"MEDLINE INDUSTRIES, LP - Northfield","Affected convenience kits contain BD ChloraPrep Clear - 1 mL Applicators, which were recalled by BD due to potential to exhibit an open seal on its packaging. This may constitute a breach to sterility, which may in turn lead to the infection related harms for the patient."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214625,Z-2152-2025,"Estrone RIA, REF: DSL8700.
Estrone RIA is an IVD used for the quantitative measurement of estrone in human serum and plasma.",Estrone RIA,2,CDRH,2025/07/21 15:12:32,2025/07/21 21:06:38,,Beckman Coulter Inc.,"A specific lot of bovine serum albumin (BSA) used for manufacturing of coated tubes (CT) that are included in the Estrone RIA kit lots caused different affinity of manufactured coated tubes to patient samples, causing falsely increased assay results for the impacted Estrone RIA kits."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214148,Z-2143-2025,"Ellik Evacuator. Model Number: 194.

The Ellik Evacuator and adapter accessories are compatible with Gyrus ACMI Elite and Elite 2 Resection Sheaths.
",Ellik Evacuator,2,CDRH,2025/07/21 ,2025/07/21 21:06:46,,Olympus Corporation of the Americas,Discrepancies between sterilization instructions in the Japanese language product package inserts and those published in the manufacturer product Instructions For Use (IFU). 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214151,Z-2146-2025,"Cone with Male Tubing, Non-Locking, Ellik Evacuator. Model Number: 191-NRS. 

The Ellik Evacuator and adapter accessories are compatible with Gyrus ACMI Elite and Elite 2 Resection Sheaths.
","Cone with Male Tubing, Non-Locking",2,CDRH,2025/07/21 ,2025/07/21 21:06:46,,Olympus Corporation of the Americas,Discrepancies between sterilization instructions in the Japanese language product package inserts and those published in the manufacturer product Instructions For Use (IFU). 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=213817,Z-2151-2025,"Covidien Nellcor Bedside SpO2 Patient Monitoring System: REF: PM100N, 10005941, DLPM100N, DL10005941, DSPM100N, 10005941-SG, DS10005941,

10005941J, 10005941JP, 10005941JPN",Covidien Nellcor Bedside SpO2 Patient Monitoring System,2,CDRH,2025/07/21 ,2025/07/21 21:06:44,,Covidien,"Bedside SpO2 Patient Monitoring System alarms not heard/recognized, resulting in: treatment delay, lack of low oxygen saturation response, respiratory failure, arrhythmia. Highlighting operator's manual: 1)For patient Safety don't silence/decrease alarm volume, 2)Sensor off alarm (no perfusion detected) is low priority alarm, 3)Set monitors to Homecare Mode outside of hospital/professional setting"
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214146,Z-2141-2025,"Glass Body For 194 Ellik Evacuator. Model Number: 190A. 

The Ellik Evacuator and adapter accessories are compatible with Gyrus ACMI Elite and Elite 2 Resection Sheaths.
",Glass Body For 194 Ellik Evacuator,2,CDRH,2025/07/21 ,2025/07/21 21:06:46,,Olympus Corporation of the Americas,Discrepancies between sterilization instructions in the Japanese language product package inserts and those published in the manufacturer product Instructions For Use (IFU). 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214150,Z-2145-2025,"Ellik Evacuator Adapter, Locking. Model Number: 190-NRS. 

The Ellik Evacuator and adapter accessories are compatible with Gyrus ACMI Elite and Elite 2 Resection Sheaths.
","Ellik Evacuator Adapter, Locking",2,CDRH,2025/07/21 ,2025/07/21 21:06:46,,Olympus Corporation of the Americas,Discrepancies between sterilization instructions in the Japanese language product package inserts and those published in the manufacturer product Instructions For Use (IFU). 
